Sample in Buffer,Sample in Window,TRIGGER,design_1_i/NV_nvdla_wrapper_0_dla_intr,design_1_i/tdc_bank_0_data_o[31:0]
Radix - UNSIGNED,UNSIGNED,UNSIGNED,HEX,OCTAL
10526,10526,0,0,00000000203
10527,10527,0,0,00000000203
10528,10528,0,0,00000000152
10529,10529,0,0,00000000154
10530,10530,0,0,00000000153
10531,10531,0,0,00000000171
10532,10532,0,0,00000000173
10533,10533,0,0,00000000200
10534,10534,0,0,00000000200
10535,10535,0,0,00000000153
10536,10536,0,0,00000000154
10537,10537,0,0,00000000155
10538,10538,0,0,00000000174
10539,10539,0,0,00000000175
10540,10540,0,0,00000000204
10541,10541,0,0,00000000213
10542,10542,0,0,00000000153
10543,10543,0,0,00000000152
10544,10544,0,0,00000000165
10545,10545,0,0,00000000200
10546,10546,0,0,00000000173
10547,10547,0,0,00000000204
10548,10548,0,0,00000000215
10549,10549,0,0,00000000152
10550,10550,0,0,00000000153
10551,10551,0,0,00000000153
10552,10552,0,0,00000000171
10553,10553,0,0,00000000203
10554,10554,0,0,00000000201
10555,10555,0,0,00000000204
10556,10556,0,0,00000000152
10557,10557,0,0,00000000152
10558,10558,0,0,00000000153
10559,10559,0,0,00000000165
10560,10560,0,0,00000000176
10561,10561,0,0,00000000204
10562,10562,0,0,00000000211
10563,10563,0,0,00000000154
10564,10564,0,0,00000000151
10565,10565,0,0,00000000161
10566,10566,0,0,00000000201
10567,10567,0,0,00000000170
10568,10568,0,0,00000000177
10569,10569,0,0,00000000205
10570,10570,0,0,00000000150
10571,10571,0,0,00000000153
10572,10572,0,0,00000000153
10573,10573,0,0,00000000167
10574,10574,0,0,00000000167
10575,10575,0,0,00000000201
10576,10576,0,0,00000000203
10577,10577,0,0,00000000150
10578,10578,0,0,00000000153
10579,10579,0,0,00000000155
10580,10580,0,0,00000000170
10581,10581,0,0,00000000171
10582,10582,0,0,00000000202
10583,10583,0,0,00000000175
10584,10584,0,0,00000000153
10585,10585,0,0,00000000151
10586,10586,0,0,00000000156
10587,10587,0,0,00000000175
10588,10588,0,0,00000000171
10589,10589,0,0,00000000177
10590,10590,0,0,00000000205
10591,10591,0,0,00000000152
10592,10592,0,0,00000000152
10593,10593,0,0,00000000151
10594,10594,0,0,00000000172
10595,10595,0,0,00000000171
10596,10596,0,0,00000000176
10597,10597,0,0,00000000205
10598,10598,0,0,00000000146
10599,10599,0,0,00000000152
10600,10600,0,0,00000000151
10601,10601,0,0,00000000173
10602,10602,0,0,00000000172
10603,10603,0,0,00000000177
10604,10604,0,0,00000000213
10605,10605,0,0,00000000152
10606,10606,0,0,00000000153
10607,10607,0,0,00000000161
10608,10608,0,0,00000000172
10609,10609,0,0,00000000176
10610,10610,0,0,00000000200
10611,10611,0,0,00000000207
10612,10612,0,0,00000000152
10613,10613,0,0,00000000152
10614,10614,0,0,00000000151
10615,10615,0,0,00000000167
10616,10616,0,0,00000000177
10617,10617,0,0,00000000173
10618,10618,0,0,00000000205
10619,10619,0,0,00000000146
10620,10620,0,0,00000000153
10621,10621,0,0,00000000155
10622,10622,0,0,00000000171
10623,10623,0,0,00000000172
10624,10624,0,0,00000000177
10625,10625,0,0,00000000203
10626,10626,0,0,00000000154
10627,10627,0,0,00000000152
10628,10628,0,0,00000000163
10629,10629,0,0,00000000201
10630,10630,0,0,00000000173
10631,10631,0,0,00000000174
10632,10632,0,0,00000000177
10633,10633,0,0,00000000152
10634,10634,0,0,00000000152
10635,10635,0,0,00000000153
10636,10636,0,0,00000000167
10637,10637,0,0,00000000175
10638,10638,0,0,00000000176
10639,10639,0,0,00000000203
10640,10640,0,0,00000000152
10641,10641,0,0,00000000152
10642,10642,0,0,00000000154
10643,10643,0,0,00000000173
10644,10644,0,0,00000000174
10645,10645,0,0,00000000201
10646,10646,0,0,00000000205
10647,10647,0,0,00000000152
10648,10648,0,0,00000000147
10649,10649,0,0,00000000153
10650,10650,0,0,00000000176
10651,10651,0,0,00000000167
10652,10652,0,0,00000000201
10653,10653,0,0,00000000204
10654,10654,0,0,00000000151
10655,10655,0,0,00000000154
10656,10656,0,0,00000000152
10657,10657,0,0,00000000163
10658,10658,0,0,00000000173
10659,10659,0,0,00000000200
10660,10660,0,0,00000000205
10661,10661,0,0,00000000152
10662,10662,0,0,00000000154
10663,10663,0,0,00000000153
10664,10664,0,0,00000000171
10665,10665,0,0,00000000177
10666,10666,0,0,00000000174
10667,10667,0,0,00000000207
10668,10668,0,0,00000000150
10669,10669,0,0,00000000152
10670,10670,0,0,00000000162
10671,10671,0,0,00000000171
10672,10672,0,0,00000000176
10673,10673,0,0,00000000203
10674,10674,0,0,00000000207
10675,10675,0,0,00000000153
10676,10676,0,0,00000000153
10677,10677,0,0,00000000153
10678,10678,0,0,00000000172
10679,10679,0,0,00000000177
10680,10680,0,0,00000000173
10681,10681,0,0,00000000203
10682,10682,0,0,00000000151
10683,10683,0,0,00000000153
10684,10684,0,0,00000000154
10685,10685,0,0,00000000167
10686,10686,0,0,00000000207
10687,10687,0,0,00000000203
10688,10688,0,0,00000000212
10689,10689,0,0,00000000154
10690,10690,0,0,00000000152
10691,10691,0,0,00000000157
10692,10692,0,0,00000000176
10693,10693,0,0,00000000172
10694,10694,0,0,00000000204
10695,10695,0,0,00000000204
10696,10696,0,0,00000000151
10697,10697,0,0,00000000153
10698,10698,0,0,00000000155
10699,10699,0,0,00000000174
10700,10700,0,0,00000000176
10701,10701,0,0,00000000203
10702,10702,0,0,00000000204
10703,10703,0,0,00000000153
10704,10704,0,0,00000000154
10705,10705,0,0,00000000155
10706,10706,0,0,00000000173
10707,10707,0,0,00000000174
10708,10708,0,0,00000000200
10709,10709,0,0,00000000205
10710,10710,0,0,00000000152
10711,10711,0,0,00000000152
10712,10712,0,0,00000000160
10713,10713,0,0,00000000204
10714,10714,0,0,00000000171
10715,10715,0,0,00000000201
10716,10716,0,0,00000000207
10717,10717,0,0,00000000153
10718,10718,0,0,00000000161
10719,10719,0,0,00000000153
10720,10720,0,0,00000000170
10721,10721,0,0,00000000172
10722,10722,0,0,00000000176
10723,10723,0,0,00000000211
10724,10724,0,0,00000000153
10725,10725,0,0,00000000154
10726,10726,0,0,00000000157
10727,10727,0,0,00000000165
10728,10728,0,0,00000000173
10729,10729,0,0,00000000201
10730,10730,0,0,00000000204
10731,10731,0,0,00000000152
10732,10732,0,0,00000000153
10733,10733,0,0,00000000161
10734,10734,0,0,00000000171
10735,10735,0,0,00000000173
10736,10736,0,0,00000000203
10737,10737,0,0,00000000203
10738,10738,0,0,00000000151
10739,10739,0,0,00000000152
10740,10740,0,0,00000000151
10741,10741,0,0,00000000170
10742,10742,0,0,00000000175
10743,10743,0,0,00000000177
10744,10744,0,0,00000000205
10745,10745,0,0,00000000151
10746,10746,0,0,00000000152
10747,10747,0,0,00000000156
10748,10748,0,0,00000000162
10749,10749,0,0,00000000173
10750,10750,0,0,00000000204
10751,10751,0,0,00000000205
10752,10752,0,0,00000000154
10753,10753,0,0,00000000152
10754,10754,0,0,00000000153
10755,10755,0,0,00000000172
10756,10756,0,0,00000000170
10757,10757,0,0,00000000177
10758,10758,0,0,00000000203
10759,10759,0,0,00000000156
10760,10760,0,0,00000000153
10761,10761,0,0,00000000153
10762,10762,0,0,00000000167
10763,10763,0,0,00000000171
10764,10764,0,0,00000000176
10765,10765,0,0,00000000204
10766,10766,0,0,00000000153
10767,10767,0,0,00000000152
10768,10768,0,0,00000000153
10769,10769,0,0,00000000166
10770,10770,0,0,00000000167
10771,10771,0,0,00000000175
10772,10772,0,0,00000000203
10773,10773,0,0,00000000152
10774,10774,0,0,00000000151
10775,10775,0,0,00000000155
10776,10776,0,0,00000000204
10777,10777,0,0,00000000172
10778,10778,0,0,00000000177
10779,10779,0,0,00000000205
10780,10780,0,0,00000000150
10781,10781,0,0,00000000154
10782,10782,0,0,00000000152
10783,10783,0,0,00000000174
10784,10784,0,0,00000000172
10785,10785,0,0,00000000176
10786,10786,0,0,00000000202
10787,10787,0,0,00000000153
10788,10788,0,0,00000000153
10789,10789,0,0,00000000154
10790,10790,0,0,00000000174
10791,10791,0,0,00000000173
10792,10792,0,0,00000000176
10793,10793,0,0,00000000205
10794,10794,0,0,00000000154
10795,10795,0,0,00000000153
10796,10796,0,0,00000000156
10797,10797,0,0,00000000172
10798,10798,0,0,00000000176
10799,10799,0,0,00000000200
10800,10800,0,0,00000000201
10801,10801,0,0,00000000153
10802,10802,0,0,00000000152
10803,10803,0,0,00000000147
10804,10804,0,0,00000000161
10805,10805,0,0,00000000172
10806,10806,0,0,00000000174
10807,10807,0,0,00000000205
10808,10808,0,0,00000000143
10809,10809,0,0,00000000151
10810,10810,0,0,00000000153
10811,10811,0,0,00000000172
10812,10812,0,0,00000000176
10813,10813,0,0,00000000176
10814,10814,0,0,00000000205
10815,10815,0,0,00000000155
10816,10816,0,0,00000000146
10817,10817,0,0,00000000161
10818,10818,0,0,00000000176
10819,10819,0,0,00000000164
10820,10820,0,0,00000000175
10821,10821,0,0,00000000201
10822,10822,0,0,00000000153
10823,10823,0,0,00000000152
10824,10824,0,0,00000000153
10825,10825,0,0,00000000164
10826,10826,0,0,00000000171
10827,10827,0,0,00000000176
10828,10828,0,0,00000000204
10829,10829,0,0,00000000152
10830,10830,0,0,00000000152
10831,10831,0,0,00000000153
10832,10832,0,0,00000000173
10833,10833,0,0,00000000174
10834,10834,0,0,00000000201
10835,10835,0,0,00000000204
10836,10836,0,0,00000000152
10837,10837,0,0,00000000151
10838,10838,0,0,00000000153
10839,10839,0,0,00000000176
10840,10840,0,0,00000000171
10841,10841,0,0,00000000200
10842,10842,0,0,00000000204
10843,10843,0,0,00000000151
10844,10844,0,0,00000000154
10845,10845,0,0,00000000152
10846,10846,0,0,00000000173
10847,10847,0,0,00000000171
10848,10848,0,0,00000000173
10849,10849,0,0,00000000207
10850,10850,0,0,00000000150
10851,10851,0,0,00000000153
10852,10852,0,0,00000000153
10853,10853,0,0,00000000171
10854,10854,0,0,00000000173
10855,10855,0,0,00000000172
10856,10856,0,0,00000000203
10857,10857,0,0,00000000151
10858,10858,0,0,00000000150
10859,10859,0,0,00000000160
10860,10860,0,0,00000000174
10861,10861,0,0,00000000171
10862,10862,0,0,00000000201
10863,10863,0,0,00000000205
10864,10864,0,0,00000000152
10865,10865,0,0,00000000153
10866,10866,0,0,00000000153
10867,10867,0,0,00000000171
10868,10868,0,0,00000000200
10869,10869,0,0,00000000175
10870,10870,0,0,00000000217
10871,10871,0,0,00000000144
10872,10872,0,0,00000000157
10873,10873,0,0,00000000156
10874,10874,0,0,00000000173
10875,10875,0,0,00000000174
10876,10876,0,0,00000000201
10877,10877,0,0,00000000205
10878,10878,0,0,00000000153
10879,10879,0,0,00000000146
10880,10880,0,0,00000000154
10881,10881,0,0,00000000176
10882,10882,0,0,00000000167
10883,10883,0,0,00000000176
10884,10884,0,0,00000000203
10885,10885,0,0,00000000153
10886,10886,0,0,00000000152
10887,10887,0,0,00000000153
10888,10888,0,0,00000000167
10889,10889,0,0,00000000173
10890,10890,0,0,00000000173
10891,10891,0,0,00000000205
10892,10892,0,0,00000000151
10893,10893,0,0,00000000153
10894,10894,0,0,00000000153
10895,10895,0,0,00000000172
10896,10896,0,0,00000000170
10897,10897,0,0,00000000177
10898,10898,0,0,00000000207
10899,10899,0,0,00000000152
10900,10900,0,0,00000000150
10901,10901,0,0,00000000154
10902,10902,0,0,00000000173
10903,10903,0,0,00000000166
10904,10904,0,0,00000000174
10905,10905,0,0,00000000204
10906,10906,0,0,00000000151
10907,10907,0,0,00000000152
10908,10908,0,0,00000000153
10909,10909,0,0,00000000166
10910,10910,0,0,00000000172
10911,10911,0,0,00000000203
10912,10912,0,0,00000000216
10913,10913,0,0,00000000151
10914,10914,0,0,00000000153
10915,10915,0,0,00000000153
10916,10916,0,0,00000000170
10917,10917,0,0,00000000171
10918,10918,0,0,00000000176
10919,10919,0,0,00000000204
10920,10920,0,0,00000000153
10921,10921,0,0,00000000152
10922,10922,0,0,00000000153
10923,10923,0,0,00000000173
10924,10924,0,0,00000000173
10925,10925,0,0,00000000177
10926,10926,0,0,00000000203
10927,10927,0,0,00000000152
10928,10928,0,0,00000000155
10929,10929,0,0,00000000147
10930,10930,0,0,00000000160
10931,10931,0,0,00000000174
10932,10932,0,0,00000000201
10933,10933,0,0,00000000201
10934,10934,0,0,00000000144
10935,10935,0,0,00000000151
10936,10936,0,0,00000000153
10937,10937,0,0,00000000171
10938,10938,0,0,00000000173
10939,10939,0,0,00000000171
10940,10940,0,0,00000000204
10941,10941,0,0,00000000154
10942,10942,0,0,00000000151
10943,10943,0,0,00000000161
10944,10944,0,0,00000000174
10945,10945,0,0,00000000171
10946,10946,0,0,00000000203
10947,10947,0,0,00000000203
10948,10948,0,0,00000000152
10949,10949,0,0,00000000153
10950,10950,0,0,00000000153
10951,10951,0,0,00000000172
10952,10952,0,0,00000000164
10953,10953,0,0,00000000203
10954,10954,0,0,00000000177
10955,10955,0,0,00000000146
10956,10956,0,0,00000000152
10957,10957,0,0,00000000153
10958,10958,0,0,00000000175
10959,10959,0,0,00000000172
10960,10960,0,0,00000000200
10961,10961,0,0,00000000211
10962,10962,0,0,00000000153
10963,10963,0,0,00000000151
10964,10964,0,0,00000000154
10965,10965,0,0,00000000176
10966,10966,0,0,00000000174
10967,10967,0,0,00000000201
10968,10968,0,0,00000000204
10969,10969,0,0,00000000152
10970,10970,0,0,00000000154
10971,10971,0,0,00000000153
10972,10972,0,0,00000000173
10973,10973,0,0,00000000175
10974,10974,0,0,00000000176
10975,10975,0,0,00000000204
10976,10976,0,0,00000000151
10977,10977,0,0,00000000152
10978,10978,0,0,00000000151
10979,10979,0,0,00000000166
10980,10980,0,0,00000000171
10981,10981,0,0,00000000167
10982,10982,0,0,00000000206
10983,10983,0,0,00000000152
10984,10984,0,0,00000000151
10985,10985,0,0,00000000155
10986,10986,0,0,00000000174
10987,10987,0,0,00000000171
10988,10988,0,0,00000000201
10989,10989,0,0,00000000205
10990,10990,0,0,00000000154
10991,10991,0,0,00000000151
10992,10992,0,0,00000000153
10993,10993,0,0,00000000173
10994,10994,0,0,00000000171
10995,10995,0,0,00000000200
10996,10996,0,0,00000000201
10997,10997,0,0,00000000146
10998,10998,0,0,00000000152
10999,10999,0,0,00000000157
11000,11000,0,0,00000000167
11001,11001,0,0,00000000172
11002,11002,0,0,00000000171
11003,11003,0,0,00000000205
11004,11004,0,0,00000000154
11005,11005,0,0,00000000146
11006,11006,0,0,00000000160
11007,11007,0,0,00000000172
11008,11008,0,0,00000000172
11009,11009,0,0,00000000172
11010,11010,0,0,00000000207
11011,11011,0,0,00000000152
11012,11012,0,0,00000000153
11013,11013,0,0,00000000155
11014,11014,0,0,00000000167
11015,11015,0,0,00000000174
11016,11016,0,0,00000000176
11017,11017,0,0,00000000201
11018,11018,0,0,00000000151
11019,11019,0,0,00000000152
11020,11020,0,0,00000000152
11021,11021,0,0,00000000172
11022,11022,0,0,00000000173
11023,11023,0,0,00000000201
11024,11024,0,0,00000000205
11025,11025,0,0,00000000153
11026,11026,0,0,00000000150
11027,11027,0,0,00000000152
11028,11028,0,0,00000000174
11029,11029,0,0,00000000170
11030,11030,0,0,00000000201
11031,11031,0,0,00000000200
11032,11032,0,0,00000000145
11033,11033,0,0,00000000152
11034,11034,0,0,00000000151
11035,11035,0,0,00000000170
11036,11036,0,0,00000000173
11037,11037,0,0,00000000167
11038,11038,0,0,00000000176
11039,11039,0,0,00000000151
11040,11040,0,0,00000000151
11041,11041,0,0,00000000152
11042,11042,0,0,00000000165
11043,11043,0,0,00000000170
11044,11044,0,0,00000000172
11045,11045,0,0,00000000206
11046,11046,0,0,00000000152
11047,11047,0,0,00000000150
11048,11048,0,0,00000000153
11049,11049,0,0,00000000171
11050,11050,0,0,00000000171
11051,11051,0,0,00000000172
11052,11052,0,0,00000000203
11053,11053,0,0,00000000151
11054,11054,0,0,00000000153
11055,11055,0,0,00000000151
11056,11056,0,0,00000000167
11057,11057,0,0,00000000177
11058,11058,0,0,00000000172
11059,11059,0,0,00000000204
11060,11060,0,0,00000000144
11061,11061,0,0,00000000153
11062,11062,0,0,00000000153
11063,11063,0,0,00000000167
11064,11064,0,0,00000000172
11065,11065,0,0,00000000172
11066,11066,0,0,00000000207
11067,11067,0,0,00000000155
11068,11068,0,0,00000000150
11069,11069,0,0,00000000153
11070,11070,0,0,00000000175
11071,11071,0,0,00000000176
11072,11072,0,0,00000000177
11073,11073,0,0,00000000203
11074,11074,0,0,00000000151
11075,11075,0,0,00000000154
11076,11076,0,0,00000000153
11077,11077,0,0,00000000172
11078,11078,0,0,00000000173
11079,11079,0,0,00000000175
11080,11080,0,0,00000000204
11081,11081,0,0,00000000145
11082,11082,0,0,00000000154
11083,11083,0,0,00000000153
11084,11084,0,0,00000000171
11085,11085,0,0,00000000172
11086,11086,0,0,00000000203
11087,11087,0,0,00000000205
11088,11088,0,0,00000000153
11089,11089,0,0,00000000151
11090,11090,0,0,00000000153
11091,11091,0,0,00000000177
11092,11092,0,0,00000000172
11093,11093,0,0,00000000203
11094,11094,0,0,00000000205
11095,11095,0,0,00000000152
11096,11096,0,0,00000000153
11097,11097,0,0,00000000151
11098,11098,0,0,00000000167
11099,11099,0,0,00000000175
11100,11100,0,0,00000000200
11101,11101,0,0,00000000205
11102,11102,0,0,00000000150
11103,11103,0,0,00000000154
11104,11104,0,0,00000000153
11105,11105,0,0,00000000166
11106,11106,0,0,00000000166
11107,11107,0,0,00000000200
11108,11108,0,0,00000000207
11109,11109,0,0,00000000151
11110,11110,0,0,00000000152
11111,11111,0,0,00000000157
11112,11112,0,0,00000000174
11113,11113,0,0,00000000177
11114,11114,0,0,00000000201
11115,11115,0,0,00000000175
11116,11116,0,0,00000000153
11117,11117,0,0,00000000152
11118,11118,0,0,00000000151
11119,11119,0,0,00000000165
11120,11120,0,0,00000000172
11121,11121,0,0,00000000176
11122,11122,0,0,00000000202
11123,11123,0,0,00000000145
11124,11124,0,0,00000000145
11125,11125,0,0,00000000154
11126,11126,0,0,00000000174
11127,11127,0,0,00000000171
11128,11128,0,0,00000000202
11129,11129,0,0,00000000205
11130,11130,0,0,00000000156
11131,11131,0,0,00000000152
11132,11132,0,0,00000000163
11133,11133,0,0,00000000201
11134,11134,0,0,00000000174
11135,11135,0,0,00000000201
11136,11136,0,0,00000000205
11137,11137,0,0,00000000146
11138,11138,0,0,00000000153
11139,11139,0,0,00000000153
11140,11140,0,0,00000000174
11141,11141,0,0,00000000201
11142,11142,0,0,00000000202
11143,11143,0,0,00000000207
11144,11144,0,0,00000000152
11145,11145,0,0,00000000154
11146,11146,0,0,00000000160
11147,11147,0,0,00000000175
11148,11148,0,0,00000000177
11149,11149,0,0,00000000201
11150,11150,0,0,00000000214
11151,11151,0,0,00000000153
11152,11152,0,0,00000000152
11153,11153,0,0,00000000162
11154,11154,0,0,00000000202
11155,11155,0,0,00000000173
11156,11156,0,0,00000000204
11157,11157,0,0,00000000213
11158,11158,0,0,00000000153
11159,11159,0,0,00000000160
11160,11160,0,0,00000000160
11161,11161,0,0,00000000173
11162,11162,0,0,00000000174
11163,11163,0,0,00000000204
11164,11164,0,0,00000000202
11165,11165,0,0,00000000153
11166,11166,0,0,00000000153
11167,11167,0,0,00000000155
11168,11168,0,0,00000000174
11169,11169,0,0,00000000201
11170,11170,0,0,00000000175
11171,11171,0,0,00000000211
11172,11172,0,0,00000000153
11173,11173,0,0,00000000153
11174,11174,0,0,00000000156
11175,11175,0,0,00000000177
11176,11176,0,0,00000000175
11177,11177,0,0,00000000200
11178,11178,0,0,00000000204
11179,11179,0,0,00000000152
11180,11180,0,0,00000000152
11181,11181,0,0,00000000153
11182,11182,0,0,00000000167
11183,11183,0,0,00000000175
11184,11184,0,0,00000000176
11185,11185,0,0,00000000203
11186,11186,0,0,00000000145
11187,11187,0,0,00000000152
11188,11188,0,0,00000000155
11189,11189,0,0,00000000171
11190,11190,0,0,00000000202
11191,11191,0,0,00000000176
11192,11192,0,0,00000000207
11193,11193,0,0,00000000153
11194,11194,0,0,00000000151
11195,11195,0,0,00000000153
11196,11196,0,0,00000000202
11197,11197,0,0,00000000173
11198,11198,0,0,00000000200
11199,11199,0,0,00000000207
11200,11200,0,0,00000000153
11201,11201,0,0,00000000152
11202,11202,0,0,00000000153
11203,11203,0,0,00000000166
11204,11204,0,0,00000000174
11205,11205,0,0,00000000174
11206,11206,0,0,00000000210
11207,11207,0,0,00000000144
11208,11208,0,0,00000000155
11209,11209,0,0,00000000153
11210,11210,0,0,00000000171
11211,11211,0,0,00000000174
11212,11212,0,0,00000000200
11213,11213,0,0,00000000202
11214,11214,0,0,00000000152
11215,11215,0,0,00000000152
11216,11216,0,0,00000000153
11217,11217,0,0,00000000174
11218,11218,0,0,00000000174
11219,11219,0,0,00000000203
11220,11220,0,0,00000000205
11221,11221,0,0,00000000151
11222,11222,0,0,00000000155
11223,11223,0,0,00000000153
11224,11224,0,0,00000000173
11225,11225,0,0,00000000176
11226,11226,0,0,00000000201
11227,11227,0,0,00000000204
11228,11228,0,0,00000000147
11229,11229,0,0,00000000152
11230,11230,0,0,00000000153
11231,11231,0,0,00000000161
11232,11232,0,0,00000000171
11233,11233,0,0,00000000174
11234,11234,0,0,00000000203
11235,11235,0,0,00000000152
11236,11236,0,0,00000000151
